Datetime,hour_range,day,Volume,Open,High,Low,Close
2010-01-05 08:00,8,5,1312,91.894,92.120,91.856,91.924
2010-01-05 09:00,9,5,1439,91.922,92.000,91.856,91.880
2010-01-05 10:00,10,5,798,91.878,91.964,91.852,91.942
2010-01-05 11:00,11,5,772,91.944,92.162,91.942,92.104
2010-01-05 12:00,12,5,948,92.102,92.140,91.820,91.940
2010-01-05 13:00,13,5,2108,91.942,91.942,91.696,91.764
2010-01-05 14:00,14,5,2721,91.760,91.844,91.369,91.369
2010-01-05 15:00,15,5,2774,91.372,91.646,91.258,91.540
2010-01-05 16:00,16,5,1371,91.538,91.606,91.466,91.490
2010-01-05 17:00,17,5,1029,91.488,91.576,91.430,91.564
2010-01-05 18:00,18,5,1070,91.562,91.658,91.516,91.592
2010-01-05 19:00,19,5,844,91.594,91.754,91.590,91.744
2010-01-05 20:00,20,5,488,91.742,91.744,91.640,91.680
2010-01-05 21:00,21,5,358,91.676,91.741,91.657,91.704
2010-01-05 22:00,22,5,369,91.706,91.790,91.706,91.741
2010-01-05 23:00,23,5,605,91.741,91.741,91.560,91.560
2010-01-06 00:00,0,6,1333,91.564,91.692,91.526,91.626
2010-01-06 01:00,1,6,1591,91.628,91.968,91.618,91.780
2010-01-06 02:00,2,6,726,91.784,91.884,91.754,91.798
2010-01-06 03:00,3,6,748,91.796,91.968,91.788,91.896
2010-01-06 04:00,4,6,801,91.898,92.072,91.896,92.064
2010-01-06 05:00,5,6,748,92.062,92.132,92.008,92.060
2010-01-06 06:00,6,6,1417,92.058,92.182,91.956,92.112
2010-01-06 07:00,7,6,1711,92.114,92.248,92.058,92.120
2010-01-06 08:00,8,6,1543,92.122,92.192,92.028,92.076
2010-01-06 09:00,9,6,1950,92.078,92.362,92.032,92.338
2010-01-06 10:00,10,6,1386,92.340,92.504,92.334,92.340
2010-01-06 11:00,11,6,958,92.338,92.484,92.318,92.460
2010-01-06 12:00,12,6,787,92.462,92.474,92.324,92.326
2010-01-06 13:00,13,6,2231,92.328,92.479,92.062,92.182
2010-01-06 14:00,14,6,1900,92.184,92.474,92.132,92.463
2010-01-06 15:00,15,6,2949,92.460,92.740,92.328,92.652
2010-01-06 16:00,16,6,1787,92.654,92.674,92.460,92.538
2010-01-06 17:00,17,6,531,92.540,92.592,92.484,92.496
2010-01-06 18:00,18,6,560,92.498,92.618,92.498,92.556
2010-01-06 19:00,19,6,2072,92.555,92.557,92.264,92.440
2010-01-06 20:00,20,6,531,92.438,92.488,92.388,92.388
2010-01-06 21:00,21,6,496,92.390,92.399,92.291,92.320
2010-01-06 22:00,22,6,348,92.323,92.379,92.305,92.354
2010-01-06 23:00,23,6,498,92.354,92.408,92.308,92.368
2010-01-07 00:00,0,7,1746,92.364,92.424,92.200,92.382
2010-01-07 01:00,1,7,1036,92.380,92.466,92.264,92.272
2010-01-07 02:00,2,7,858,92.274,92.342,92.238,92.296
2010-01-07 03:00,3,7,468,92.298,92.316,92.150,92.170
2010-01-07 04:00,4,7,647,92.174,92.334,92.156,92.288
2010-01-07 05:00,5,7,835,92.290,92.290,92.116,92.210
2010-01-07 06:00,6,7,2530,92.206,92.876,92.112,92.738
2010-01-07 07:00,7,7,2524,92.742,92.874,92.562,92.790
2010-01-07 08:00,8,7,1716,92.794,92.796,92.632,92.700
2010-01-07 09:00,9,7,1596,92.698,92.892,92.698,92.878
2010-01-07 10:00,10,7,1300,92.880,92.974,92.838,92.926
2010-01-07 11:00,11,7,1488,92.924,93.026,92.912,93.004
2010-01-07 12:00,12,7,1977,93.002,93.272,92.994,93.240
2010-01-07 13:00,13,7,3311,93.238,93.404,93.032,93.070
2010-01-07 14:00,14,7,2132,93.068,93.236,92.966,93.210
2010-01-07 15:00,15,7,1329,93.212,93.258,93.144,93.198
2010-01-07 16:00,16,7,1384,93.200,93.314,93.084,93.314
2010-01-07 17:00,17,7,1203,93.312,93.336,93.126,93.160
2010-01-07 18:00,18,7,694,93.156,93.278,93.122,93.134
2010-01-07 19:00,19,7,849,93.136,93.184,93.074,93.128
2010-01-07 20:00,20,7,1452,93.126,93.338,93.122,93.222
2010-01-07 21:00,21,7,653,93.220,93.368,93.209,93.368
2010-01-07 22:00,22,7,2128,93.370,93.773,93.297,93.598
2010-01-07 23:00,23,7,1054,93.595,93.602,93.400,93.454
2010-01-08 00:00,0,8,1939,93.456,93.670,93.332,93.402
2010-01-08 01:00,1,8,1905,93.406,93.446,93.204,93.322
2010-01-08 02:00,2,8,1438,93.326,93.368,93.136,93.294
2010-01-08 03:00,3,8,526,93.292,93.296,93.222,93.284
2010-01-08 04:00,4,8,653,93.282,93.284,93.136,93.166
2010-01-08 05:00,5,8,732,93.168,93.338,93.154,93.320
2010-01-08 06:00,6,8,792,93.322,93.424,93.276,93.410
2010-01-08 07:00,7,8,1279,93.412,93.449,93.187,93.279
2010-01-08 08:00,8,8,1549,93.277,93.277,93.086,93.106
2010-01-08 09:00,9,8,1897,93.108,93.131,92.844,93.125
2010-01-08 10:00,10,8,1224,93.127,93.275,93.076,93.266
2010-01-08 11:00,11,8,1076,93.263,93.322,93.161,93.202
2010-01-08 12:00,12,8,1070,93.204,93.382,93.166,93.292
2010-01-08 13:00,13,8,6299,93.290,93.472,92.276,92.373
2010-01-08 14:00,14,8,3957,92.371,92.944,92.342,92.814
2010-01-08 15:00,15,8,3512,92.816,93.258,92.816,92.942
2010-01-08 16:00,16,8,1727,92.938,92.970,92.694,92.704
2010-01-08 17:00,17,8,1749,92.706,92.732,92.496,92.600
2010-01-08 18:00,18,8,1236,92.604,92.624,92.466,92.532
2010-01-08 19:00,19,8,878,92.534,92.674,92.498,92.628
2010-01-08 20:00,20,8,648,92.626,92.712,92.570,92.615
2010-01-08 21:00,21,8,551,92.618,92.737,92.598,92.661
2010-01-08 22:00,22,8,2,92.664,92.664,92.664,92.664
2010-01-10 18:00,18,10,52,92.677,92.677,92.560,92.568
2010-01-10 19:00,19,10,111,92.572,92.593,92.457,92.462
2010-01-10 20:00,20,10,138,92.457,92.457,92.389,92.401
2010-01-10 21:00,21,10,343,92.405,92.618,92.392,92.591
2010-01-10 22:00,22,10,457,92.602,92.631,92.543,92.584
2010-01-10 23:00,23,10,1330,92.588,92.596,92.228,92.364
2010-01-11 00:00,0,11,1614,92.362,92.420,92.234,92.355
2010-01-11 01:00,1,11,681,92.358,92.406,92.231,92.356
2010-01-11 02:00,2,11,689,92.358,92.462,92.246,92.251
2010-01-11 03:00,3,11,895,92.254,92.308,92.184,92.239
2010-01-11 04:00,4,11,420,92.237,92.409,92.228,92.344
2010-01-11 05:00,5,11,399,92.341,92.343,92.228,92.228
2010-01-11 06:00,6,11,755,92.230,92.349,92.195,92.331
2010-01-11 07:00,7,11,876,92.334,92.462,92.285,92.388
2010-01-11 08:00,8,11,1246,92.386,92.428,92.192,92.318
2010-01-11 09:00,9,11,1128,92.316,92.552,92.276,92.472
2010-01-11 10:00,10,11,930,92.474,92.562,92.408,92.494
2010-01-11 11:00,11,11,601,92.498,92.508,92.330,92.382
2010-01-11 12:00,12,11,522,92.380,92.442,92.342,92.390
2010-01-11 13:00,13,11,1120,92.392,92.532,92.338,92.404
2010-01-11 14:00,14,11,1740,92.402,92.666,92.396,92.408
2010-01-11 15:00,15,11,3313,92.406,92.458,91.858,91.928
2010-01-11 16:00,16,11,1945,91.932,92.016,91.818,91.930
2010-01-11 17:00,17,11,874,91.932,92.070,91.854,92.058
2010-01-11 18:00,18,11,874,92.056,92.074,91.950,91.980
2010-01-11 19:00,19,11,671,91.982,92.088,91.890,92.078
2010-01-11 20:00,20,11,483,92.080,92.140,92.050,92.102
2010-01-11 21:00,21,11,441,92.102,92.159,92.053,92.091
2010-01-11 22:00,22,11,522,92.074,92.189,92.059,92.065
2010-01-11 23:00,23,11,465,92.065,92.164,92.040,92.114
2010-01-12 00:00,0,12,726,92.112,92.298,92.108,92.242
2010-01-12 01:00,1,12,1937,92.240,92.248,91.830,91.844
2010-01-12 02:00,2,12,2835,91.840,92.432,91.840,92.108
2010-01-12 03:00,3,12,857,92.110,92.280,92.088,92.254
2010-01-12 04:00,4,12,463,92.252,92.262,92.154,92.200
2010-01-12 05:00,5,12,591,92.198,92.298,92.192,92.224
2010-01-12 06:00,6,12,1100,92.226,92.290,92.070,92.194
2010-01-12 07:00,7,12,1941,92.192,92.224,91.728,91.888
2010-01-12 08:00,8,12,1627,91.890,91.962,91.836,91.908
2010-01-12 09:00,9,12,1839,91.910,91.928,91.712,91.816
2010-01-12 10:00,10,12,1592,91.812,91.824,91.638,91.638
2010-01-12 11:00,11,12,2258,91.640,91.866,91.588,91.722
2010-01-12 12:00,12,12,2141,91.724,91.756,91.432,91.476
2010-01-12 13:00,13,12,3118,91.474,91.476,91.340,91.348
2010-01-12 14:00,14,12,3124,91.350,91.386,91.128,91.188
2010-01-12 15:00,15,12,3053,91.186,91.292,90.916,90.916
2010-01-12 16:00,16,12,1931,90.918,91.066,90.828,90.978
2010-01-12 17:00,17,12,1519,90.980,91.022,90.728,90.810
2010-01-12 18:00,18,12,1276,90.812,90.950,90.800,90.916
2010-01-12 19:00,19,12,827,90.918,91.034,90.872,90.996
2010-01-12 20:00,20,12,812,90.998,91.032,90.918,90.956
2010-01-12 21:00,21,12,600,90.956,91.023,90.943,90.977
2010-01-12 22:00,22,12,584,90.981,91.143,90.968,91.138
2010-01-12 23:00,23,12,864,91.136,91.164,91.052,91.108
2010-01-13 00:00,0,13,1622,91.112,91.354,91.106,91.166
2010-01-13 01:00,1,13,1469,91.168,91.186,90.906,91.026
2010-01-13 02:00,2,13,968,91.028,91.144,90.984,91.052
2010-01-13 03:00,3,13,465,91.050,91.102,91.006,91.042
2010-01-13 04:00,4,13,908,91.040,91.152,90.934,91.098
2010-01-13 05:00,5,13,764,91.096,91.188,91.034,91.116
2010-01-13 06:00,6,13,932,91.120,91.174,90.992,91.162
2010-01-13 07:00,7,13,1696,91.158,91.308,91.106,91.288
2010-01-13 08:00,8,13,1863,91.286,91.494,91.164,91.448
2010-01-13 09:00,9,13,1941,91.450,91.480,91.318,91.426
2010-01-13 10:00,10,13,1004,91.428,91.444,91.318,91.356
2010-01-13 11:00,11,13,1360,91.354,91.444,91.266,91.274
2010-01-13 12:00,12,13,1074,91.278,91.322,91.130,91.296
2010-01-13 13:00,13,13,1057,91.300,91.336,91.208,91.242
2010-01-13 14:00,14,13,2444,91.244,91.530,91.244,91.410
2010-01-13 15:00,15,13,2098,91.412,91.428,91.186,91.244
2010-01-13 16:00,16,13,1881,91.246,91.504,91.246,91.382
2010-01-13 17:00,17,13,941,91.384,91.462,91.328,91.366
2010-01-13 18:00,18,13,1626,91.364,91.560,91.274,91.370
2010-01-13 19:00,19,13,1315,91.368,91.512,91.318,91.448
2010-01-13 20:00,20,13,449,91.444,91.502,91.420,91.448
2010-01-13 21:00,21,13,540,91.448,91.462,91.362,91.377
2010-01-13 22:00,22,13,379,91.367,91.394,91.297,91.389
2010-01-13 23:00,23,13,781,91.391,91.480,91.316,91.402
2010-01-14 00:00,0,14,1487,91.400,91.538,91.291,91.438
2010-01-14 01:00,1,14,568,91.442,91.450,91.338,91.406
2010-01-14 02:00,2,14,1085,91.408,91.686,91.358,91.668
2010-01-14 03:00,3,14,742,91.670,91.780,91.590,91.736
2010-01-14 04:00,4,14,758,91.738,91.796,91.686,91.766
2010-01-14 05:00,5,14,642,91.764,91.796,91.686,91.792
2010-01-14 06:00,6,14,976,91.790,91.790,91.596,91.614
2010-01-14 07:00,7,14,1568,91.616,91.934,91.588,91.844
2010-01-14 08:00,8,14,1112,91.846,91.932,91.822,91.860
2010-01-14 09:00,9,14,1400,91.858,92.042,91.856,91.876
2010-01-14 10:00,10,14,957,91.878,91.970,91.824,91.962
2010-01-14 11:00,11,14,981,91.960,91.962,91.744,91.790
2010-01-14 12:00,12,14,1270,91.788,91.920,91.656,91.676
2010-01-14 13:00,13,14,3692,91.674,91.790,91.128,91.212
2010-01-14 14:00,14,14,2782,91.215,91.390,91.144,91.320
2010-01-14 15:00,15,14,2116,91.323,91.386,91.074,91.092
2010-01-14 16:00,16,14,1442,91.090,91.172,91.014,91.038
2010-01-14 17:00,17,14,1109,91.034,91.142,90.984,91.064
2010-01-14 18:00,18,14,1860,91.062,91.096,90.842,90.916
2010-01-14 19:00,19,14,1228,90.914,91.056,90.864,90.984
2010-01-14 20:00,20,14,494,90.982,91.114,90.946,91.104
2010-01-14 21:00,21,14,847,91.102,91.263,91.085,91.209
2010-01-14 22:00,22,14,423,91.213,91.281,91.202,91.260
2010-01-14 23:00,23,14,676,91.258,91.284,91.166,91.278
2010-01-15 00:00,0,15,1156,91.276,91.322,91.192,91.236
2010-01-15 01:00,1,15,2178,91.234,91.234,90.924,91.014
2010-01-15 02:00,2,15,1289,91.010,91.116,90.956,91.074
2010-01-15 03:00,3,15,619,91.078,91.232,91.038,91.146
2010-01-15 04:00,4,15,875,91.148,91.214,91.056,91.088
2010-01-15 05:00,5,15,543,91.090,91.214,91.076,91.174
2010-01-15 06:00,6,15,916,91.178,91.184,90.996,91.046
2010-01-15 07:00,7,15,1440,91.044,91.044,90.826,90.956
2010-01-15 08:00,8,15,2705,90.958,91.064,90.656,90.752
2010-01-15 09:00,9,15,1305,90.754,90.854,90.702,90.786
2010-01-15 10:00,10,15,1450,90.788,90.814,90.680,90.716
2010-01-15 11:00,11,15,1904,90.712,91.054,90.608,90.960
2010-01-15 12:00,12,15,1813,90.958,90.976,90.800,90.942
2010-01-15 13:00,13,15,2950,90.944,91.156,90.880,91.088
2010-01-15 14:00,14,15,2468,91.092,91.190,90.834,90.868
2010-01-15 15:00,15,15,1987,90.872,91.004,90.828,90.860
2010-01-15 16:00,16,15,1633,90.858,90.894,90.708,90.796
2010-01-15 17:00,17,15,1033,90.798,90.868,90.734,90.802
2010-01-15 18:00,18,15,506,90.800,90.872,90.780,90.850
2010-01-15 19:00,19,15,693,90.848,90.958,90.818,90.901
2010-01-15 20:00,20,15,546,90.898,90.942,90.800,90.834
2010-01-15 21:00,21,15,579,90.832,90.866,90.757,90.773
2010-01-17 18:00,18,17,126,90.773,90.950,90.733,90.770
2010-01-17 19:00,19,17,69,90.768,90.831,90.766,90.809
2010-01-17 20:00,20,17,79,90.806,90.836,90.781,90.783
2010-01-17 21:00,21,17,257,90.786,90.827,90.726,90.773
2010-01-17 22:00,22,17,848,90.769,91.043,90.745,90.906
2010-01-17 23:00,23,17,730,90.904,91.002,90.798,90.852
2010-01-18 00:00,0,18,1005,90.850,90.964,90.776,90.820
2010-01-18 01:00,1,18,1106,90.822,90.872,90.730,90.776
2010-01-18 02:00,2,18,600,90.778,90.828,90.722,90.772
2010-01-18 03:00,3,18,910,90.776,90.928,90.766,90.912
2010-01-18 04:00,4,18,853,90.910,90.944,90.852,90.904
2010-01-18 05:00,5,18,1123,90.902,91.064,90.902,91.046
2010-01-18 06:00,6,18,1556,91.044,91.048,90.806,90.924
2010-01-18 07:00,7,18,1316,90.922,91.054,90.906,90.986
2010-01-18 08:00,8,18,1267,90.984,91.034,90.856,91.034
2010-01-18 09:00,9,18,961,91.032,91.032,90.918,90.936
2010-01-18 10:00,10,18,813,90.932,90.938,90.816,90.820
2010-01-18 11:00,11,18,1391,90.822,90.832,90.626,90.720
2010-01-18 12:00,12,18,703,90.722,90.772,90.644,90.670
2010-01-18 13:00,13,18,643,90.672,90.748,90.644,90.716
2010-01-18 14:00,14,18,561,90.714,90.806,90.678,90.766
2010-01-18 15:00,15,18,407,90.764,90.844,90.746,90.826
2010-01-18 16:00,16,18,416,90.824,90.826,90.728,90.730
2010-01-18 17:00,17,18,346,90.732,90.748,90.675,90.709
2010-01-18 18:00,18,18,250,90.711,90.744,90.676,90.723
2010-01-18 19:00,19,18,307,90.719,90.779,90.695,90.742
2010-01-18 20:00,20,18,246,90.746,90.778,90.734,90.764
2010-01-18 21:00,21,18,284,90.766,90.792,90.734,90.780
2010-01-18 22:00,22,18,702,90.784,90.784,90.620,90.662
2010-01-18 23:00,23,18,707,90.666,90.718,90.572,90.706
2010-01-19 00:00,0,19,1552,90.708,90.766,90.514,90.728
2010-01-19 01:00,1,19,875,90.730,90.740,90.582,90.606
2010-01-19 02:00,2,19,809,90.608,90.664,90.534,90.594
2010-01-19 03:00,3,19,1449,90.592,90.618,90.412,90.484
2010-01-19 04:00,4,19,680,90.486,90.534,90.382,90.388
2010-01-19 05:00,5,19,1262,90.390,90.582,90.350,90.472
2010-01-19 06:00,6,19,920,90.474,90.532,90.430,90.512
2010-01-19 07:00,7,19,1805,90.510,90.642,90.436,90.628
2010-01-19 08:00,8,19,2381,90.630,90.630,90.312,90.406
2010-01-19 09:00,9,19,1729,90.404,90.618,90.400,90.616
2010-01-19 10:00,10,19,2011,90.618,90.818,90.546,90.818
2010-01-19 11:00,11,19,1493,90.820,90.892,90.698,90.850
2010-01-19 12:00,12,19,1396,90.852,91.034,90.814,90.984
2010-01-19 13:00,13,19,1735,90.980,90.980,90.832,90.910
2010-01-19 14:00,14,19,2468,90.913,91.130,90.838,91.108
2010-01-19 15:00,15,19,2232,91.110,91.266,90.994,91.190
2010-01-19 16:00,16,19,1361,91.192,91.266,91.098,91.140
2010-01-19 17:00,17,19,686,91.138,91.184,91.064,91.064
2010-01-19 18:00,18,19,484,91.062,91.142,91.054,91.062
2010-01-19 19:00,19,19,462,91.064,91.148,91.050,91.100
2010-01-19 20:00,20,19,411,91.102,91.172,91.078,91.130
2010-01-19 21:00,21,19,661,91.132,91.159,91.053,91.148
2010-01-19 22:00,22,19,253,91.140,91.148,91.075,91.135
2010-01-19 23:00,23,19,1066,91.136,91.248,91.070,91.206
2010-01-20 00:00,0,20,819,91.204,91.238,91.110,91.126
2010-01-20 01:00,1,20,1736,91.122,91.256,91.062,91.170
2010-01-20 02:00,2,20,1160,91.174,91.250,91.114,91.242
2010-01-20 03:00,3,20,790,91.246,91.358,91.212,91.264
2010-01-20 04:00,4,20,1002,91.260,91.260,91.112,91.166
2010-01-20 05:00,5,20,919,91.164,91.238,91.076,91.208
2010-01-20 06:00,6,20,941,91.212,91.260,91.132,91.140
2010-01-20 07:00,7,20,2119,91.142,91.142,90.886,90.900
2010-01-20 08:00,8,20,1766,90.898,90.994,90.790,90.952
2010-01-20 09:00,9,20,1453,90.954,90.962,90.822,90.962
2010-01-20 10:00,10,20,1258,90.960,90.960,90.824,90.856
2010-01-20 11:00,11,20,1161,90.858,90.922,90.816,90.914
2010-01-20 12:00,12,20,1460,90.912,91.022,90.888,91.008
2010-01-20 13:00,13,20,2189,91.010,91.032,90.852,90.954
2010-01-20 14:00,14,20,2478,90.950,91.462,90.902,91.326
2010-01-20 15:00,15,20,1835,91.324,91.344,91.146,91.202
2010-01-20 16:00,16,20,1501,91.204,91.320,91.120,91.236
2010-01-20 17:00,17,20,662,91.238,91.272,91.192,91.208
2010-01-20 18:00,18,20,624,91.210,91.268,91.154,91.242
2010-01-20 19:00,19,20,596,91.246,91.270,91.182,91.198
2010-01-20 20:00,20,20,354,91.200,91.254,91.176,91.226
2010-01-20 21:00,21,20,533,91.228,91.281,91.215,91.237
2010-01-20 22:00,22,20,667,91.231,91.328,91.213,91.272
2010-01-20 23:00,23,20,487,91.272,91.280,91.194,91.206
2010-01-21 00:00,0,21,1216,91.204,91.356,91.184,91.320
2010-01-21 01:00,1,21,1202,91.318,91.450,91.276,91.329
2010-01-21 02:00,2,21,2448,91.326,91.566,91.304,91.428
2010-01-21 03:00,3,21,1091,91.426,91.570,91.400,91.562
2010-01-21 04:00,4,21,1059,91.560,91.662,91.484,91.580
2010-01-21 05:00,5,21,844,91.578,91.652,91.534,91.600
2010-01-21 06:00,6,21,1192,91.604,91.652,91.452,91.484
2010-01-21 07:00,7,21,1441,91.480,91.628,91.458,91.518
2010-01-21 08:00,8,21,1326,91.520,91.724,91.520,91.684
2010-01-21 09:00,9,21,1425,91.682,91.756,91.586,91.746
2010-01-21 10:00,10,21,1211,91.742,91.766,91.642,91.720
2010-01-21 11:00,11,21,1174,91.722,91.866,91.710,91.776
2010-01-21 12:00,12,21,994,91.778,91.826,91.728,91.772
2010-01-21 13:00,13,21,2424,91.774,91.874,91.560,91.746
2010-01-21 14:00,14,21,1613,91.742,91.832,91.680,91.750
2010-01-21 15:00,15,21,4265,91.748,91.772,91.016,91.180
2010-01-21 16:00,16,21,5492,91.178,91.184,90.115,90.260
2010-01-21 17:00,17,21,2555,90.263,90.574,90.178,90.418
2010-01-21 18:00,18,21,1707,90.420,90.474,90.228,90.274
2010-01-21 19:00,19,21,1823,90.272,90.434,90.152,90.392
2010-01-21 20:00,20,21,1056,90.390,90.456,90.250,90.410
2010-01-21 21:00,21,21,1181,90.408,90.513,90.358,90.437
2010-01-21 22:00,22,21,1090,90.439,90.495,90.288,90.427
2010-01-21 23:00,23,21,3930,90.425,90.486,89.872,90.448
2010-01-22 00:00,0,22,2324,90.444,90.462,90.150,90.248
2010-01-22 01:00,1,22,3263,90.246,90.256,89.810,89.880
2010-01-22 02:00,2,22,2001,89.876,90.076,89.790,89.988
2010-01-22 03:00,3,22,1331,89.986,90.016,89.838,89.852
2010-01-22 04:00,4,22,973,89.850,89.988,89.830,89.972
2010-01-22 05:00,5,22,954,89.974,90.026,89.948,89.964
2010-01-22 06:00,6,22,2128,89.962,90.344,89.924,90.202
2010-01-22 07:00,7,22,2940,90.200,90.542,90.168,90.432
2010-01-22 08:00,8,22,2071,90.434,90.468,90.224,90.296
2010-01-22 09:00,9,22,1917,90.300,90.570,90.242,90.390
2010-01-22 10:00,10,22,1134,90.392,90.428,90.266,90.298
2010-01-22 11:00,11,22,1680,90.300,90.338,90.050,90.052
2010-01-22 12:00,12,22,2749,90.056,90.214,89.924,90.032
2010-01-22 13:00,13,22,2258,90.034,90.288,89.988,90.116
2010-01-22 14:00,14,22,2662,90.118,90.338,90.108,90.296
2010-01-22 15:00,15,22,3415,90.294,90.306,89.980,90.080
2010-01-22 16:00,16,22,1896,90.082,90.246,90.036,90.078
2010-01-22 17:00,17,22,1089,90.080,90.126,89.960,90.004
2010-01-22 18:00,18,22,1299,90.006,90.006,89.818,89.954
2010-01-22 19:00,19,22,937,89.956,89.978,89.840,89.848
2010-01-22 20:00,20,22,1260,89.846,89.958,89.829,89.870
2010-01-22 21:00,21,22,975,89.867,89.968,89.820,89.828
2010-01-22 22:00,22,22,2,89.826,89.830,89.826,89.830
2010-01-24 17:00,17,24,7,89.881,89.925,89.881,89.925
2010-01-24 18:00,18,24,797,89.836,90.390,89.728,90.294
2010-01-24 19:00,19,24,459,90.297,90.380,90.018,90.082
2010-01-24 20:00,20,24,470,90.079,90.298,90.041,90.284
2010-01-24 21:00,21,24,472,90.286,90.348,90.235,90.260
2010-01-24 22:00,22,24,1617,90.248,90.269,89.877,89.950
2010-01-24 23:00,23,24,1056,89.947,90.081,89.883,90.008
2010-01-25 00:00,0,25,1909,90.010,90.064,89.820,89.894
2010-01-25 01:00,1,25,1622,89.890,90.128,89.890,90.056
2010-01-25 02:00,2,25,1466,90.054,90.272,90.044,90.216
2010-01-25 03:00,3,25,897,90.218,90.224,90.056,90.112
2010-01-25 04:00,4,25,701,90.114,90.156,90.056,90.096
2010-01-25 05:00,5,25,710,90.098,90.146,90.064,90.090
2010-01-25 06:00,6,25,1230,90.092,90.292,90.072,90.286
2010-01-25 07:00,7,25,1325,90.290,90.340,90.210,90.230
2010-01-25 08:00,8,25,1859,90.228,90.278,89.998,90.190
2010-01-25 09:00,9,25,1004,90.188,90.320,90.172,90.246
2010-01-25 10:00,10,25,1084,90.248,90.324,90.194,90.232
2010-01-25 11:00,11,25,774,90.230,90.304,90.206,90.258
2010-01-25 12:00,12,25,909,90.260,90.288,90.122,90.226
2010-01-25 13:00,13,25,1207,90.230,90.334,90.206,90.284
2010-01-25 14:00,14,25,1273,90.288,90.304,90.146,90.168
2010-01-25 15:00,15,25,2714,90.166,90.166,89.956,90.126
2010-01-25 16:00,16,25,1477,90.128,90.182,90.002,90.148
2010-01-25 17:00,17,25,1067,90.146,90.314,90.134,90.236
2010-01-25 18:00,18,25,697,90.238,90.276,90.184,90.276
2010-01-25 19:00,19,25,411,90.278,90.286,90.230,90.262
2010-01-25 20:00,20,25,381,90.264,90.318,90.222,90.236
2010-01-25 21:00,21,25,454,90.238,90.294,90.191,90.281
2010-01-25 22:00,22,25,243,90.279,90.286,90.189,90.258
2010-01-25 23:00,23,25,962,90.258,90.468,90.250,90.411
2010-01-26 00:00,0,26,1357,90.413,90.466,90.376,90.392
2010-01-26 01:00,1,26,1608,90.389,90.548,90.380,90.470
2010-01-26 02:00,2,26,1414,90.472,90.483,90.168,90.170
2010-01-26 03:00,3,26,3565,90.172,90.240,89.848,90.034
2010-01-26 04:00,4,26,1651,90.038,90.142,89.852,89.854
2010-01-26 05:00,5,26,3228,89.856,89.956,89.554,89.772
2010-01-26 06:00,6,26,3491,89.770,90.456,89.596,90.044
2010-01-26 07:00,7,26,3599,90.042,90.344,90.016,90.124
2010-01-26 08:00,8,26,2349,90.126,90.172,89.906,90.014
2010-01-26 09:00,9,26,4383,90.016,90.040,89.388,89.558
2010-01-26 10:00,10,26,1904,89.560,89.682,89.402,89.524
2010-01-26 11:00,11,26,1064,89.526,89.746,89.488,89.680
2010-01-26 12:00,12,26,1406,89.678,89.754,89.598,89.668
2010-01-26 13:00,13,26,1839,89.670,89.754,89.580,89.618
2010-01-26 14:00,14,26,2447,89.622,89.732,89.538,89.699
2010-01-26 15:00,15,26,2996,89.702,89.776,89.420,89.508
2010-01-26 16:00,16,26,2115,89.510,89.628,89.346,89.608
2010-01-26 17:00,17,26,1220,89.610,89.672,89.490,89.664
2010-01-26 18:00,18,26,821,89.662,89.712,89.590,89.676
2010-01-26 19:00,19,26,692,89.674,89.734,89.632,89.712
2010-01-26 20:00,20,26,637,89.710,89.716,89.636,89.638
2010-01-26 21:00,21,26,496,89.638,89.669,89.600,89.657
2010-01-26 22:00,22,26,460,89.645,89.720,89.591,89.632
2010-01-26 23:00,23,26,572,89.632,89.688,89.564,89.655
2010-01-27 00:00,0,27,1620,89.657,89.722,89.537,89.584
2010-01-27 01:00,1,27,2396,89.587,89.723,89.375,89.604
2010-01-27 02:00,2,27,1965,89.602,89.627,89.345,89.414
2010-01-27 03:00,3,27,1849,89.412,89.506,89.177,89.194
2010-01-27 04:00,4,27,1402,89.196,89.305,89.143,89.255
2010-01-27 05:00,5,27,1379,89.257,89.286,89.138,89.225
2010-01-27 06:00,6,27,1283,89.227,89.347,89.185,89.228
2010-01-27 07:00,7,27,1780,89.226,89.422,89.165,89.370
2010-01-27 08:00,8,27,1846,89.372,89.456,89.308,89.450
2010-01-27 09:00,9,27,1462,89.448,89.484,89.364,89.380
2010-01-27 10:00,10,27,2067,89.378,89.612,89.344,89.498
2010-01-27 11:00,11,27,1090,89.502,89.612,89.460,89.556
2010-01-27 12:00,12,27,1183,89.552,89.660,89.496,89.550
2010-01-27 13:00,13,27,1052,89.552,89.554,89.390,89.472
2010-01-27 14:00,14,27,2410,89.468,89.474,89.314,89.351
2010-01-27 15:00,15,27,2575,89.348,89.436,89.218,89.434
2010-01-27 16:00,16,27,1386,89.438,89.474,89.340,89.416
2010-01-27 17:00,17,27,695,89.420,89.460,89.378,89.456
2010-01-27 18:00,18,27,845,89.454,89.562,89.402,89.532
2010-01-27 19:00,19,27,4164,89.534,90.040,89.388,89.952
2010-01-27 20:00,20,27,1430,89.948,90.086,89.806,90.016
2010-01-27 21:00,21,27,505,90.014,90.040,89.935,90.006
2010-01-27 22:00,22,27,584,89.995,90.052,89.956,89.989
2010-01-27 23:00,23,27,854,89.989,90.028,89.876,89.972
2010-01-28 00:00,0,28,1342,89.968,90.248,89.944,90.146
